Unnamed: 0,name,store,ing_info,calories,trans_fat,total_fat,saturated_fat,sodium,cholesterol,carbohydrate,dietary_fiber,protein,total_sugars,serve_ct,serve_size,labels
190,Matcha Green Tea,Trader Joes,"Water, Green Tea, Matcha Powder, Ascorbic Acid (vitamin C To Maintain Color), Xanthan Gum (soy, Wheat). Contains Soy, Wheat.",0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1 Can (245ml),{'dairy free'}
192,Miso Vegetables And Brown Rice Sauté Kit,Trader Joes,"Sauté Blend (parboiled Brown Rice [brown Rice, Water], Broccoli Florets, Broccoli Stalks, Brussels Sprouts, Red Cabbage, Kale, Carrot, Snow Peas), Miso Sauce (water Miso Paste [water, Rice, Soybean, Sea Salt, Koji Starter {aspergillus Oryzae}], Sugar, Canola Oil, Distilled Vinegar, Pineapple Juice Concentrate, Tamari Soy Sauce [water, Soybean, Salt, Sugar], Garlic, Sake [water, Rice, Koji Starter {aspergillus Oryzae}, Salt], Onion, Contains 2% Or Less Of Sesame Oil, Salt, Red Jalapeno Pepper, Xanthan Gum, Acacia Gum, Ginger, Acetic Acid). Contains Soy.",90.0,0.0,2.0,0.0,210.0,0.0,14.0,2.0,2.0,5.0,7.0,1 Cup (79g),{'dairy free'}
193,Just A Handful Of Rainbow's End Trail Mix,Trader Joes,"Candy Coated Chocolate (milk Chocolate Center [cane Sugar, Cocoa Butter, Chocolate Liquor, Whole Milk Powder, Soy Lecithin, Vanilla Extract], Candy Shell [cane Sugar, Tapioca Syrup, Rice Starch, Acacia Gum, Colors {turmeric Oleoresin, Spirulina Extract, Red Radish Powder}, Carnauba Wax {coconut}]), Roasted Peanuts (peanuts, Canola Oil, Sea Salt), Raisins (raisins, Canola Oil), Roasted Almonds (almonds, Canola Oil, Sea Salt). Contains Milk, Soy, Peanut, Almond, Coconut. May Contain Traces Of Egg, Wheat, Other Tree Nuts.",210.0,0.0,13.0,3.0,80.0,0.0,21.0,2.0,5.0,16.0,10.0,1 Bag (43g),
194,Vegetable And Soba Noodle Stir Fry Kit,Trader Joes,"Vegetables (broccoli Florets, Bok Choy, Savoy Cabbage, Snow Peas, Green Onion), Soba Noodles (water, Unbleached Enriched Flour [wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid], Buckwheat Flour, Canola Oil, Vital Wheat Gluten, Salt), Soy Ginger Sauce (soy Sauce [water, Soybeans, Salt, Sugar, Ethyl Alcohol, Distilled Vinegar, Lactic Acid], Sugar, Water, Rice Vinegar, Ginger, Ginger Puree [ginger, Water], Expeller Pressed Soybean Oil, White Wine Vinegar, Cornstarch, Sesame Oil, Chopped Garlic [water, Garlic], Roasted Garlic, Sea Salt, Dried Red Pepper, Sesame Seed, Expeller Pressed Canola Oil, Anise, Spices). Contains Soy, Wheat.",80.0,0.0,1.0,0.0,230.0,0.0,14.0,2.0,3.0,4.0,7.0,1 Cup (82g),{'dairy free'}
195,Decorate Your Own Holiday Ornaments Cookie Kit,Trader Joes,"Cookies (unbleached Enriched Flour [wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Cane Sugar, Palm Oil, Water, Invert Sugar Syrup, Cornstarch, Natural Flavors, Salt, Ammonium Bicarbonate), Red Icing (cane Sugar, Water, Palm Oil, Invert Sugar Syrup, Cornstarch, Glycerin, Modified Cornstarch, Salt, Color Added [vegetable Juice, Paprika Oleoresin], Natural Flavors, Agar, Gum Arabic, Citric Acid [acidifier]) White Icing (cane Sugar, Water, Palm Oil, Invert Sugar Syrup, Cornstarch, Modified Cornstarch, Salt, Titanium Dioxide [color], Natural Flavors, Agar, Citric Acid [acidifier]), Green Icing (cane Sugar, Water, Palm Oil, Invert Sugar Syrup, Cornstarch, Glycerin, Modified Cornstarch, Salt, Color Added [turmeric Oleoresin, Beta-carotene, Spirulina Extract], Natural Flavors, Agar, Citric Acid [acidifier]), Candy Sprinkles (icing Sugar, Palm Kernel Oil, Rice Flour, Sunflower Lecithin, Cocoa Powder, Color Added [vegetable Juice, Beet Powder, Turmeric, Turmeric Oleoresin]), Mini Bead Candies (dextrose, Calcium Stearate, Tapioca Dextrin, Maltodextrin, Confectioner's Glaze, Color Added [fruit Juice, Turmeric Oleoresin, Beta-carotene, Beet Powder]). Contains Wheat. May Contain Traces Of Milk, Egg, Soy",150.0,0.0,4.0,2.0,40.0,0.0,27.0,0.0,1.0,19.0,16.0,1/2 Decorated Cookie (37g),
196,Mango & Cream Bars,Trader Joes,"Water, Mango, Sugar, Cream, Glucose Syrup (corn), Fat Free Milk Powder, Citric Acid, Annatto (color). Contains Milk. May Contain Traces Of Tree Nuts.",60.0,0.0,2.0,1.0,5.0,5.0,10.0,0.0,1.0,9.0,8.0,1 Bar (40g),
197,Pie For Breakfast,Trader Joes,"Pie Filling (sugar, Pumpkin Puree, Water, Nonfat Dry Milk, Eggs, Palm Oil, Contains 2% Or Less Of Modified Tapioca Starch, Ground Cinnamon, Cultured Dextrose [for Freshness], Inulin, Sea Salt, Ground Ginger, Cloves), Pie Crust (unbleached Enriched Flour [wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid], Palm Oil, Sugar, Water, Eggs, Sea Salt, Nonfat Dry Milk, Baking Powder [sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate], Baking Soda). Contains Milk, Egg, Wheat. May Contain Traces Of Soy, Peanut, Almond, Coconut, Pecan, Walnut.",420.0,0.0,16.0,8.0,390.0,25.0,62.0,1.0,6.0,33.0,6.0,1/6 Pie (128g),
198,Burritos!,Trader Joes,"Carnitas With Salsa Verde Burrito: Flour Tortilla (unbleached Enriched Flour [wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid], Water, Soybean Oil, Tortilla Pre-mix [cultured Wheat, Mono-and Diglycerides, Salt, Sodium Acid Pyrophosphate, Sodium Bicarbonate, Citric Acid, Yeast, Guar Gum, Microbial Enzymes], Oat Fiber, Sugar, Cellulose Gum, Malted Barley Flour), Black Beans (water, Black Beans, Onions, Tomatoes [tomatoes, Salt, Calcium Chloride, Citric Acid], Apple Cider Vinegar, Cumin, Sea Salt, Garlic, Guajillo Chile Powder, Oregano, Jalapen~o Powder, Bay Leaves), Seasoned Cooked Pork (pork, Water, Orange Juice Concentrate, Salt, Garlic, Onion Powder), Cooked Brown Rice (brown Rice, Water), Roasted Tomatillo Puree, Pepper Jack Cheese (pasteurized Milk, Cheese Cultures, Salt, Jalapen~o Peppers, Microbial Enzymes, Powdered Cellulose), Fire Roasted Onions, Cilantro, Water, Lime Juice, Soy Sauce (water, Soybeans, Wheat, Salt), Expeller Pressed Canola Oil, Roasted Jalapen~o Pepper Puree, Onions, Light Brown Sugar, Roasted Garlic (roasted Garlic, Citric Acid), Jalapen~o Peppers, Sea Salt, Garlic, Natural Smoke Flavor, Spices, Cultured Dextrose (for Freshness), Guajillo Chile Powder. Contains Milk, Soy, Wheat. Pollo Asado Burrito: Flour Tortilla (unbleached Enriched Flour [wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid], Water, Soybean Oil, Tortilla Pre-mix [cultured Wheat, Mono-and Diglycerides, Salt, Sodium Acid Pyrophosphate, Sodium Bicarbonate, Citric Acid, Yeast, Guar Gum, Microbial Enzymes], Oat Fiber, Sugar, Cellulose Gum, Malted Barley Flour), Black Beans (water, Black Beans, Onions, Tomatoes [tomatoes, Salt, Calcium Chloride, Citric Acid], Apple Cider Vinegar, Cumin, Sea Salt, Garlic, Guajillo Chile Powder, Oregano, Jalapen~o Powder, Bay Leaves), Cooked Seasoned Chicken Meat (chicken Meat, Water, Rice Starch, Salt), Corn And Chili Salsa (corn, Cane Sugar, Onions, Red Bell Peppers, Jalapen~o Peppers, Distilled Vinegar, Spices, Salt, Guar Gum), Pepper Jack Cheese (pasteurized Milk, Cheese Cultures, Salt, Jalapen~o Peppers, Microbial Enzymes, Powdered Cellulose), Tomatoes (tomatoes, Salt, Calcium Chloride, Citric Acid), Water, Enriched Long Grain Rice (long Grain Rice, Iron Phosphate, Niacin, Thiamine Mononitrate, Folic Acid), Expeller Pressed Canola Oil, Lime Juice, Onions, Soy Sauce (water, Soybeans, Wheat, Salt), Light Brown Sugar, Cilantro, Serrano Chile Peppers, Garlic, Cultured Dextrose (for Pacific Northwest, Southwest, South Freshness), Spices, Sea Salt, Chicken Broth Concentrate (chicken Broth, Sea Salt, Chicken Flavoring, Cooked Vegetables [carrots, Celery, Onions], Onion Powder, Turmeric), Natural Smoke Flavor, Guajillo Chile Powder. Contains Milk, Soy, Wheat.",270.0,0.0,8.0,2.0,760.0,15.0,40.0,5.0,12.0,2.0,2.0,1/2 Burrito (142g),
199,Organic Cold Brewed Hibiscus Tea & Lemonade Beverage,Trader Joes,"Organic Hibiscus Tea (water, Organic Hibiscus Flowers), Organic Lemon Juice, Organic Cane Sugar.",40.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,8.0,1.0,1 Bottle (473ml),{'dairy free'}
200,Cold Brew Latte Dessert Bars,Trader Joes,"Cold Brew Coffee (water, Coffee), Sugar, Milk, Cream, Condensed Skim Milk, Whey, Egg Yolk, Guar Gum, Locust Bean Gum, Carrageenan, Coffee Extract, Xanthan Gum. Contains Milk, Egg.",40.0,0.0,1.0,1.0,10.0,5.0,7.0,0.0,0.0,0.0,5.0,1 Bar (1.75fl Oz/52ml),
201,Riced Cauliflower Stir Fry,Trader Joes,"Cauliflower, Green Peas, Red Peppers, Corn, Water, Tamari (water, Soybeans, Salt, Spirit Vinegar), Spring Onions, Sesame Oil, Sugar, Ginger, Spirit Vinegar, Salt, Modified Cornstarch, Garlic Puree, Xanthan Gum, Dried Mushroom Extract (maltodextrin, Mushroom), White Pepper. Contains Soy.",50.0,0.0,2.0,0.0,190.0,0.0,7.0,2.0,2.0,3.0,4.0,1 Cup (105g),{'dairy free'}
202,Crispy Rice Salmon Bites,Trader Joes,"Salmon (color Added), Dynamite Sauce (mayonnaise [water, Soybeanoil, Sugar, Distilled Vinegar, Salt, Modified Cornstarch, Egg Yolks, Xanthan Gum, Yeast Extract, Mustard Oil], Sriracha Chili Sauce [red Chili Peppers. Sugar, Salt, Garlic, Fish Extract{anchovy}, Acetic Acid, Ascorbic Acid {to Maintain Color}], Water, Sesame Oil, Sesame Seeds, Soy Sauce [water, Soybeans, Wheat, Salt, Ethyl Alcohol]), Tempura Batter Mix (unbleached Enriched Flour [wheat Flour, Nicin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Wheat Starch, Baking Powder [sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate]), Crisp Rice (rie, Sugar, Salt, Barley Malt Extract), Water, Sesame Seeds, Black Sesame Seeds, Sea Salt. Contains Egg, Soy, Wheat, Anchovy, Salmon.",280.0,0.0,15.0,2.0,680.0,35.0,25.0,0.0,12.0,6.0,3.0,4 Pieces With 2 Tablespoons Of Sauce (112g),{'dairy free'}
203,Organic Sweet Italian Chicken Sausage,Trader Joes,"Organic Chicken, Water, Organic Sweet Italian Seasoning (sea Salt, Organic Spices, Organic Garlic Powder, Organic Paprika), Potassium Lactate, Organic Basil, Organic Garlic, Celery Powder.",110.0,0.0,6.0,1.0,410.0,60.0,1.0,0.0,12.0,0.0,5.0,1 Sausage (68g),{'dairy free'}
204,Pain Au Lait,Trader Joes,"Wheat Flour, Liquid Pasteurized Eggs, Sugar, Concentrated Butter, Water, Rapeseed Oil, Yeast, Salt, Skim Milk Powder, Mono- And Diglycerides Of Fatty Acids, Locust Bean Gum, Milk Proteins, Carrot Extract (for Color), Flavor, Enzymes, Ascorbic Acid/vitamin C (dough Conditioner). Contains Milk, Egg , Wheat. May Contain Traces Of Soy,tree Nuts‎.",130.0,0.0,4.0,2.0,160.0,20.0,19.0,1.0,3.0,5.0,8.0,1 Roll (35g),
205,Jalapeño Sauce,Trader Joes,"Jalapeño Peppers, Canola Oil, Onion, Salt, Cane Sugar, Gum Arabic, Onion Powder, Garlic Powder, Citric Acid (acidifier), Spice. Separation Is Natural, Please Shake Before Enjoying.",90.0,0.0,10.0,0.0,110.0,0.0,2.0,0.0,0.0,1.0,10.0,2 Tbsp (28g),{'dairy free'}
206,Egg Frittata,Trader Joes,"Egg Whites, Swiss Cheese (part-skim Milk, Salt, Calcium Chloride, Microbial Enzyme, Bacterial Culture), Cauliflower, Whole Eggs, Fried Onions (onions, Canola Oil), Whey Protein Concentrate, Water, Chives, Modified Cornstarch, Cornstarch, Salt, Modified Cellulose, Yeast Extract. Contains Milk, Egg.",270.0,0.0,15.0,10.0,620.0,135.0,10.0,1.0,25.0,3.0,1.0,2 Frittatas (140g),
212,Riced Cauliflower Bowl,Trader Joes,"Cauliflower, Tahini Sauce (water, Sesame Seed Paste, Olive Oil, Lemon Juice Concentrate, Salt, Marjoram, Garlic), Marinated Chickpeas (chickpeas, Olive Oil, Chili Powder [chili Pepper, Paprika, Salt, Garlic Powder], Garlic Powder, Oregano, Salt, Cumin), Sweet Potato, Tofu (water, Soybean, Calcium Sulfate, Glucono-delta-lactone, Magnesium Chloride), Kale, Onion, Parsley, Red Chili Paste (red Chili Peppers, Salt, Distilled Vinegar, Xanthan Gum), Tamari Soy Sauce (water, Soybean, Salt, Ethyl Alcohol), Salt. Contains Soy.",120.0,0.0,7.0,1.0,160.0,0.0,11.0,3.0,5.0,2.0,2.0,1 Cup (119g),{'dairy free'}
214,Organic Herbal Flavored Waters,Trader Joes,"Organic Lemon Ginger: Purified Water, Contains 2% Or Less Of Organic Lemon Extract, Organic Ginger Extract, Citric Acid. Organic Lemongrass Spearmint: Purified Water, Contains 2% Or Less Of Organic Lemongrass Oil, Organic Spearmint Extract, Organic Vanilla Extract, Citric Acid.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.9fl Oz (500ml),{'dairy free'}
215,Sprouted Wheat Sourdough Bread,Trader Joes,"Organic Sprouted Wheat Berries, Vital Wheat Gluten, Fermented Wheat Flour (water, Fermented Wheat Flour), Water, Yeast, Honey, Contains 2% Or Less Of Cultured Wheat Starch, Sea Salt, Organic Fermented Rye Flour, Salt, Organic Sunflower Oil, Organic Distilled Vinegar. Contains Wheat. May Contain Traces Of Soy.",90.0,0.0,0.0,0.0,170.0,0.0,14.0,2.0,7.0,1.0,20.0,1 Slice (24g),{'dairy free'}
216,Pumpkin Chocolate Chunk Oatmeal Cookie Mix,Trader Joes,"Sugar, Semisweet Chocolate Chunks (sugar, Unsweetened Chocolate, Cocoa Butter, Soy Lecithin [emulsifier], Natural Flavor), Oats, Unbleached Enriched Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Dried Pumpkin, Brown Sugar, Baking Powder (sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate), Natural Flavor, Cinnamon, Ground Ginger, Salt, Nutmeg, Allspice, Cloves, Annatto Powder (maltodextrin, Annatto Extract [for Color]). Contains Soy, Wheat. May Contain Milk.",140.0,0.0,6.0,3.0,140.0,20.0,21.0,1.0,2.0,13.0,24.0,1 Prepared Cookie (34g),
217,Jackfruit Cakes,Trader Joes,"Jackfruit, Water, Modified Tapioca Starch, Potato, Rice Bran Oil, Cilantro, Seasoning Blend (celery Salt [salt, Celery Seed], Spices, Paprika), Green Onion, Cornstarch, Celery Seed.",150.0,0.0,6.0,1.0,470.0,0.0,21.0,6.0,2.0,1.0,2.0,2 Cakes (120g),{'dairy free'}
218,Spiced Pumpkin Madeleine Cookies,Trader Joes,"Sugar, Salted Butter (pasteurized Cream, Salt), Unbleached Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Eggs, Dried Pumpkin Flakes (pumpkin, Rice Maltodextrin, Corn Flour, Sunflower Lecithin), Ginger Puree (ginger, Sugar, Water), Natural Vanilla Rum Flavor, Water, Canola Oil, Natural Flavors, Cinnamon, Invert Sugar, Ground Ginger, Baking Powder (sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate), Ground Nutmeg, Allspice, Nonfat Milk (nonfat Dry Milk, Nonfat Milk Solids), Sea Salt, Ground Clove, Annatto Extract (color). Contains Milk, Egg, Wheat.",150.0,0.0,8.0,4.0,80.0,45.0,18.0,0.0,2.0,12.0,3.0,2 Cookies (34g),
219,Gluten Free Cocoa Crunch Cereal,Trader Joes,"Rice Flour, Cane Sugar, Sorghum Flour, Yellow Corn Flour, Dutch Cocoa Powder, Chickpea Fiber, Psyllium Husk Powder, Natural Flavor, Sea Salt, Canola Oil, Sunflower Lecithin Powder, Tricalcium Phosphate (anti-caking Agent).",150.0,0.0,1.0,0.0,80.0,0.0,33.0,2.0,3.0,9.0,6.0,1 Cup (40g),{'dairy free'}
220,"Tahini, Pepita & Apricot Slaw Kit",Trader Joes,"Salad (shredded Carrots, Shredded Broccoli Stalks, Shredded Green Cabbage, Shredded Kale, Dry Roasted Pepitas, Sun Dried Apricots [apricots, Sulfur Dioxide {for Color Retention}]), Tahini Orange Dressing (water, Tahini [sesame Seeds], Olive Oil, Honey, Lemon Juice Concentrate, Orange Juice Concentrate, Rice Vinegar, Dried Garlic, Sea Salt, Cane Sugar, Acacia Gum, Orange Oil, Natural Lemon Flavor",160.0,0.0,10.0,1.0,150.0,0.0,13.0,3.0,4.0,7.0,4.0,1 Cup (100g/3.5oz) Salad Plus Dressing†,{'dairy free'}
221,Cornbread Bites,Trader Joes,"Yellow Corn, Masa Flour (corn Flour, Trace Of Lime), Pepper Jack Cheese (pepper Jack Cheese [pasteurized Milk, Cheese Cultures, Jalapeno Peppers {jalapeno Peppers, Distilled Vinegar, Salt, Calcium Chloride}, Salt, Microbial Rennet], Powdered Cellulose [anti-caking Agent]), Gouda Cheese (gouda Cheese [pasteurized Milk, Cheese Culture, Microbial Rennet, Salt, Beta Carotene {color}], Powdered Cellulose [anti-caking Agent], Natamycin [mold Inhibitor]), Heavy Cream, White Corn, Expeller Pressed Canola Oil, Sugar, Butter (pasteurized Cream), Cilantro, Serrano Chile Peppers, Chipotle Peppers In Adobo Sauce (chipotle Peppers, Water, Distilled Vinegar, Sugar, Salt, Tomato Paste, Natural Smoke Flavor, Xanthan Gum, Onion Powder, Garlic Powder), Lime Juice Concentrate, Sea Salt, Cayenne Pepper, Salt. Contains Milk.",330.0,0.0,22.0,10.0,370.0,40.0,29.0,3.0,9.0,6.0,3.0,4 Pieces (99g),
222,Organic Thick & Chunky Salsa,Trader Joes,"Organic Diced Tomatoes (organic Tomatoes, Organic Tomato Juice, Citric Acid [acidifier], Calcium Chloride), Water, Organic Jalapeno Peppers, Organic Tomato Paste, Organic Onions, Organic Distilled Vinegar, Organic Dehydrated Onion, Salt, Organic Cayenne Pepper, Organic Dehydrated Garlic.",10.0,0.0,0.0,0.0,135.0,0.0,2.0,1.0,0.0,1.0,15.0,2 Tbsp (30g),{'dairy free'}
223,Yellow Jackfruit Curry With Jasmine Rice,Trader Joes,"Jasmine Rice (rice, Water), Coconut Milk, Jackfruit, Water, Eggplant, Red Bell Pepper, Yellow Curry Paste (garlic, Shallot, Rice Bran Oil, Lemon Grass, Chili, Salt, Galangal, Cumin Powder, Coriander Powder, Turmeric Powder), Rice Bran Oil, Curry Powder (wheat), Salt, Turmeric Powder. Contains Wheat, Coconut.",470.0,0.0,18.0,15.0,580.0,0.0,70.0,3.0,8.0,8.0,1.0,1 Tray (370g),
224,Pumpkin Ginger Hold The Cone!,Trader Joes,"Pumpkin Ice Cream (ice Cream [milk, Cream, Cane Sugar, Condensed Skim Milk, Whey, Egg Yolks, Guar Gum, Locust Bean Gum, Carrageenan], Pumpkin Base [water, Pumpkin, Sugar, Annatto {color}, Cinnamon, Natural Flavor, Ginger, Cornstarch, Nutmeg, Salt, Cloves], Natural Flavor), Gingery Mini Cone (unbleached Wheat Flour, Sugar, Molasses, Soybean Oil, Natural Ginger Flavor, Salt, Soy Lecithin), White Coating (cane Sugar, Coconut Oil, Soy Lecithin, Natural Vanilla Flavor), Coconut Oil. Contains Milk, Egg, Soy, Wheat, Coconut.",260.0,0.0,12.0,8.0,105.0,25.0,32.0,1.0,3.0,21.0,2.0,3 Cones (84g),
225,Autumnal Harvest Alfredo Sauce,Trader Joes,"Light Cream (milk, Cream), Pumpkin Puree, Butternut Squash, Water, Parmesan Cheese (milk, Cheese Cultures, Salt, Microbial Enzymes), Unsalted Butter (cream, Natural Flavor), Salt, Shallot, Gruyere Cheese (milk, Cheese Cultures, Salt, Animal Rennet), Parsley, Black Pepper, Citric Acid (for Freshness), Nutmeg. Contains Milk.",80.0,0.0,7.0,4.0,220.0,25.0,2.0,0.0,2.0,1.0,6.0,1/4 Cup (57g),
226,Pistachio Cranberry Bites,Trader Joes,"Pistachios, Dried Sweetened Cranberries (cranberries, Cane Sugar, Sunflower Oil), Agave Syrup, Brown Rice Syrup, Sunflower Oil, Sea Salt. Contains Pistachio.",110.0,0.0,8.0,1.0,15.0,0.0,7.0,1.0,3.0,6.0,6.0,1 Bite (20g),{'dairy free'}
230,Chicken & Mushroom Pelmeni,Trader Joes,"Unbleached Wheat Flour (wheat Flour, Malted Barley Flour), Chicken Thigh (boneless Skinless), Water, Mushrooms, Onions, Whole Eggs (eggs, Citric Acid [for Freshness]), Dill, Grapeseed Oil, Sour Cream (grade A Cultured Cream), Sea Salt, Black Pepper. Contains Milk, Egg, Wheat.",160.0,0.0,3.0,1.0,250.0,25.0,22.0,1.0,8.0,1.0,5.0,11 Pieces (85g/3oz),
231,Mushroom & Company Multipurpose Umami Seasoning Blend,Trader Joes,"Kosher Salt, Dried Onions, Ground Mustard Seed, Porcini Mushroom Powder, White Button Mushroom Powder, Crushed Red Pepper, Black Pepper, Dried Thyme.",0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,60.0,1/4 Tsp. (1g),{'dairy free'}
232,Turmeric Ginger Coconut Beverage,Trader Joes,"Filtered Water, Coconut Cream (coconut, Water), Honey, Turmeric Powder, Ginger Juice, Natural Flavor, Sea Salt, Gellan Gum, Guar Gum, Xanthan Gum, Cinnamon, Black Pepper. Contains Coconut.",80.0,0.0,5.0,5.0,90.0,0.0,8.0,0.0,1.0,6.0,4.0,1 Cup (240ml),
233,Simply Almond Beverage,Trader Joes,"Water, Almonds. Contains Almond.",100.0,0.0,9.0,0.0,45.0,0.0,4.0,2.0,4.0,1.0,4.0,1 Cup (240ml),{'dairy free'}
235,Georgia Pecan Butterscotch Chip Cookies,Trader Joes,"Unbleached Enriched Flour (wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Cane Sugar, Palm Oil, Butterscotch Flavored Chips (sugar, Palm Kernel And/or Palm Oil, Nonfat Milk Powder, Cocoa Powder, Sunflower Lecithin, Natural Flavors [soy], Annatto [color]), Brown Sugar, Eggs, Pecans, Sea Salt, Natural Vanilla Flavor, Baking Soda. Contains Milk, Egg, Soy, Wheat, Pecan. May Contain Traces Of Peanut, Almond, Coconut.",130.0,0.0,6.0,3.0,210.0,5.0,18.0,1.0,2.0,12.0,7.0,10 Cookies (30g),
236,Organic Coconut Aminos Seasoning Sauce,Trader Joes,"Organic Coconut Sap, Water, Sea Salt. Contains Coconut.",20.0,0.0,0.0,0.0,300.0,0.0,5.0,0.0,0.0,0.0,17.0,1 Tablespoon (15ml),{'dairy free'}
238,Bamba Peanut Snacks,Trader Joes,"Peanut Paste, Corn Grits, Palm Oil, Salt. Contains Peanut. May Contain Traces Of Soy, Wheat.",160.0,0.0,10.0,2.0,115.0,10.0,14.0,2.0,5.0,1.0,3.0,40 Pieces (30g),{'dairy free'}
240,Turkey & Stuffing En Croute,Trader Joes,"Turkey And Stuffing En Croute (marinated Turkey Tenderloin [turkey, Water, Seasoning Blend {spices, Sea Salt, Turbinado Sugar, Dehydrated Garlic, Dehydrated Onion, Bell Pepper, Xanthan Gum}, Disodium Phosphate, Herb De Provence {spices, Lavender Flower}], Puff Pastry Dough [enriched Wheat Flour {wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Enzyme}, Butter {cream, Natural Flavors}, Water, Salt], Homestyle Cornbread Stuffing [water, Croutons {enriched Wheat Flour (wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Water, Sugar, Sunflower Oil, Corn Meal, Corn Flour, Brown Sugar, Palm Oil, Salt, Wheat Gluten, Honey, Natural Butter Flavor, Yeast, Natural Honey Flavor, Rosemary Extract}, Butter {cream, Natural Flavor}, Onion, Celery, Carrot, Parsley, Seasoning {salt, Sage, Black Pepper}, Vegetable Broth Concentrate {vegetable Juices (tomato, Mushroom, Onion, Carrot, Celery), Yeast Extract, Salt, Natural Flavor}, Rosemary, Thyme], Herb Oil Blend [extra Virgin Olive Oil, Garlic, Thyme, Rosemary, Seasoning {salt, Oregano, Black Pepper}], Egg [whole Egg, Citric Acid]), Cranberry Sauce (cranberries, Sugar, Water, Orange Juice Concentrate, Modified Cornstarch, Orange Peel [orange Peel, Sugar, Orange Oil], Ginger, Xanthan Gum, Cinnamon, Allspice, Nutmeg), Turkey Gravy (water, Enriched Wheat Flour [wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Butter [cream], Turkey Stock [turkey Stock, Natural Flavor, Salt, Yeast Extract, Sugar], Mushroom Broth [mushroom Juice, Natural Flavor, Sugar, Salt, Yeast Extract, Xanthan Gum], Black Pepper, Garlic Powder, Onion Powder, Sage). Contains Milk, Egg, Wheat. May Contain Traces Of Soy, Tree Nuts.",280.0,0.0,14.0,7.0,350.0,55.0,26.0,1.0,12.0,6.0,8.0,1/8th Package (140g),
